node_index,node_label,n_voxel,node_source
413,17Networks_RH_ContA_PFCl_2,4946,Schaefer500
414,17Networks_RH_ContA_PFCl_3,1848,Schaefer500
415,17Networks_RH_ContA_PFCl_4,3754,Schaefer500
416,17Networks_RH_ContA_PFCl_5,2094,Schaefer500
417,17Networks_RH_ContA_PFCl_6,2752,Schaefer500
418,17Networks_RH_ContA_PFCl_7,1667,Schaefer500
419,17Networks_RH_ContA_Cingm_1,740,Schaefer500
420,17Networks_RH_ContB_Temp_1,3054,Schaefer500
421,17Networks_RH_ContB_Temp_2,2010,Schaefer500
422,17Networks_RH_ContB_Temp_3,3874,Schaefer500
423,17Networks_RH_ContB_IPL_1,3713,Schaefer500
424,17Networks_RH_ContB_IPL_2,2526,Schaefer500
425,17Networks_RH_ContB_IPL_3,1760,Schaefer500
426,17Networks_RH_ContB_IPL_4,1834,Schaefer500
427,17Networks_RH_ContB_IPL_5,2822,Schaefer500
428,17Networks_RH_ContB_PFCld_1,2764,Schaefer500
429,17Networks_RH_ContB_PFCld_2,4204,Schaefer500
